0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
1419,2269,2040,1196,9,2407,573,1775,2071,1708,2056,2736,2249,469,195,1731,1511,1234,2507,318,1775,2040,553,603,2064,443,1236,1400,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,1264,1430,1236,2186,610,469,2475,2206,1079,1044,1450,440,2306,426,1226,1116,1748,469,1236,2586,1995,469,328,751,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,2595,1347,2209,581,351,866,1454,429,346,610,1708,726,561,2714,1795,2166,195,1286,558,469,2355,111,1454,1819,1084,1961,2295,2070,643,121,2368,210,224,2209,1281,2745,2208,2171,230,1194,1454,2071,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,1708,2296,1611,1846,1814,916,2581,2714,2408,866,1454,1641,523,1611,218,1080,2262,2188,182,579,2714,813,895,2496,1739,2714,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,2209,1228,791,2209,996,2498,2209,2222,132,2579,760,2171,2209,1757,179,21,2038,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,2507,318,1352,211,553,1438,1479,2628,1511,2562,383,846,344,2306,1023,2722,2714,759,381,8,775,469,1352,1454,892,2496,2111,417,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,2438,2040,567,1004,668,509,2209,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,1708,2724,426,534,2778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,2211,1264,414,1430,1236,267,2171,1417,1437,2475,2160,346,610,224,2157,1352,2496,1454,1708,2724,1015,196,834,318,1044,1105,1883,1447,2714,2589,1047,1963,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,1004,2124,610,1757,1808,893,1496,2714,229,1437,1236,756,1372,853,66,2209,2460,318,2600,2617,414,1548,2714,2408,890,726,1801,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,1775,2071,1708,1496,2714,24,1454,1708,2724,534,2228,509,2209,1646,1731,318,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,318,1234,1708,534,2541,2368,2228,2302,643,1004,2517,2571,469,1873,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,1993,2058,2262,610,2209,195,43,469,2118,2749,2171,1818,2527,726,1542,1745,2714,2005,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,718,2262,610,2115,771,1332,2408,1449,2714,1273,469,2484,974,2816,2657,1160,1510,443,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,63,610,1026,2473,2060,1231,920,1788,1245,1454,643,1496,2714,2068,1049,469,2209,321,1610,610,1810,332,22,1360,1209,221,2295,2209,1281,1194,1454,1708,1848,1526,2209,730,116,1180,1819,775,469,2209,1256,1014,2171,2209,1250,2472,179,1231,561,875,2631,1526,631,361,1454,614,610,1810,221,2061,422,1526,1548,1819,775,469,2209,1256,1014,1231,561,875,2596,1526,631,361,0,0,0,0,0,0,0
2504,2507,318,1708,211,534,1286,429,2227,2507,318,1394,1708,2724,567,1086,2383,443,963,469,195,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,1490,1116,318,2209,2050,1417,469,2748,2473,2475,2307,1454,2209,287,1074,2507,1883,778,575,1991,567,1548,2714,2700,271,1454,581,312,509,2209,626,2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,730,684,2232,1663,2209,2676,1454,1681,318,2579,805,225,469,2622,318,332,22,1454,2668,2089,2714,1429,1186,225,21,1445,2714,114,2800,230,1194,1454,2071,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,1870,318,1362,673,726,1548,2714,2800,1873,1967,469,1234,2071,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,1236,1407,848,957,573,1708,1454,1234,1708,2635,1625,2064,469,1987,1454,2269,2040,2056,534,2166,2662,2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1246,1990,726,1755,469,1760,2507,318,2428,1454,2714,1236,636,101,1862,1708,2724,509,195,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,1964,2209,321,2714,2408,2357,784,2475,2160,1264,419,610,606,315,1854,610,113,224,2209,1961,469,1036,2040,2209,351,534,329,1454,1352,974,1496,2714,672,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,730,746,2209,2214,2714,538,2129,2557,2129,219,1454,1394,1724,805,2632,2209,51,992,224,2209,2779,318,2029,1356,2714,1130,1836,974,1454,581,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,2269,2071,775,1548,2714,24,626,2307,961,1055,1708,726,2567,21,561,2714,1947,1690,469,1483,224,1234,1708,1512,2209,2760,318,1441,21,469,2158,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,1352,1575,655,469,448,1454,2209,1757,179,2389,2407,2714,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,318,1019,1548,610,1708,726,561,2714,1961,1084,509,2209,1471,1392,21,921,512,2084,1454,1708,2724,534,2778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,696,65,2171,1708,509,2209,626,1314,2714,1021,222,1611,2209,1232,1760,2389,2407,469,1993,2714,1236,2449,2570,1286,2302,606,726,2124,610,2475,1066,2306,2408,1097,1512,1236,1301,469,2209,1590,318,933,414,2056,563,1548,2562,1333,1708,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,1931,650,469,2209,394,136,1542,1821,328,469,1775,1241,1454,2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,972,684,7,575,2464,1236,383,1014,318,22,630,2507,318,1352,1575,2647,4,318,1708,2296,1454,1708,2724,1454,558,443,2701,1454,2321,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2209,84,2481,1708,534,2228,1454,606,726,561,2714,920,2562,1286,2171,1873,791,469,2622,318,2209,1105,469,2484,1454,892,2458,2040,1454,2209,1742,2171,1286,1172,1708,2714,690,2407,1548,2071,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1590,318,2454,2781,610,2209,730,315,1199,1415,2527,1438,1810,231,1450,581,143,2219,2188,2748,2473,1916,1526,2306,2408,1239,1512,1369,2209,1250,2472,179,2714,2209,2497,668,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,351,509,2209,626,2211,111,726,1548,2714,2800,1047,2309,1044,1417,318,2296,443,673,1454,1873,1967,469,1234,1775,2071,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,2209,1387,1087,2209,1509,501,469,615,2040,1044,1934,2209,328,318,1818,2118,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,1241,443,2247,1454,212,726,361,2714,203,2714,301,2209,573,351,318,2209,2840,941,2209,47,1231,1366,2714,667,509,791,469,709,224,2209,2658,431,318,775,469,1141,1454,2843,610,726,1548,2714,2408,2132,224,591,581,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,1575,2647,2132,224,2475,2521,2056,2379,1548,2714,2408,210,224,1873,1967,469,2209,328,318,2169,1454,734,509,2355,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,726,546,2714,2824,381,66,2714,1795,1437,1236,2562,1333,853,469,2209,2206,318,1496,2808,328,1454,2209,749,1351,964,1626,318,1818,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,1255,318,2386,1848,2209,730,1437,2579,2160,469,1721,2663,2209,2365,606,2056,1240,469,1571,2171,328,318,2169,1454,734,318,837,2714,1314,2474,1454,2662,2714,1700,2474,1101,2679,1611,2209,1554,136,318,1006,2714,2209,1554,136,318,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,2209,195,2562,1286,250,558,443,1234,1708,1454,1343,1028,2296,1437,981,1512,1873,2507,2262,610,1873,512,534,469,921,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,1079,308,606,726,286,610,1016,469,195,222,1580,2056,1794,2209,1961,469,1708,1454,1236,1766,1229,318,432,2359,2209,101,2714,2635,1576,2628,1454,892,2339,1873,387,1332,203,2714,690,2407,1708,469,1236,992,318,279,581,328,1454,2562,1341,1352,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,2540,1238,819,1776,1662,1454,2209,1302,684,2360,2209,730,821,318,1509,161,2463,2209,473,963,193,610,2306,1099,2209,341,509,791,318,2209,1281,1848,318,230,1194,1454,2071,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,1213,1976,168,2498,2209,22,443,1910,2641,581,1931,236,509,2209,51,992,21,2392,610,2209,2840,2056,2379,741,340,1454,749,63,610,2209,581,760,726,1845,2239,2714,610,1437,2209,791,318,1026,792,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,2027,179,318,328,318,1151,788,1437,627,1496,2714,2408,1516,469,1993,1454,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,1146,2454,1430,2186,610,1509,161,469,2209,2688,1575,2306,426,1236,2368,2345,2093,443,1775,1454,892,1241,2196,1810,615,2040,2278,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,2209,1627,469,1749,807,726,345,2714,2408,1706,2714,1619,512,469,2209,1352,1575,1438,2457,1454,2209,1757,179,726,1548,2714,920,1372,1437,2209,2760,318,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,892,2454,2124,610,2209,1496,2228,942,469,2260,726,834,318,1047,216,318,1160,1510,443,1708,1611,2209,1172,853,318,921,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,2071,1708,2056,534,2562,2228,509,2209,1254,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,2209,2777,318,2209,2544,2209,730,1051,2714,2198,1454,2548,2209,867,1783,1816,318,2513,2052,1922,606,726,1367,2639,2714,357,1003,469,2209,2540,1776,469,1823,224,2209,784,1608,2473,2521,2047,224,2579,2398,2208,2209,867,1238,819,730,5,2748,1454,2701,2647,610,684,2800,230,1194,1454,2071,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,1264,63,610,2209,321,2714,2408,898,754,2475,2160,315,1300,1026,1487,610,113,754,1026,472,899,2209,2222,534,1958,2691,469,2209,162,318,895,1708,2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,1264,749,63,610,1810,2167,1026,931,1345,895,1708,2306,2408,2673,1437,2209,2160,469,416,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,2730,2209,1949,318,140,318,901,2833,852,469,2209,2146,77,318,738,553,610,1785,2640,443,1752,788,567,749,1086,2383,1511,686,534,2634,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,1191,1775,2040,567,1345,237,1511,1966,2040,2389,2571,469,792,1083,2714,1026,853,318,1236,2307,1839,1454,2252,2209,2146,1627,443,1236,1400,848,514,1721,2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,730,1264,1511,683,2209,2666,318,2097,1403,2498,1019,21,1914,469,1026,1145,2714,2588,1770,2209,1708,192,726,153,1454,1004,21,446,2714,1708,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,2071,1708,726,345,2714,1961,1236,1086,509,2209,546,1728,469,2715,21,1236,302,318,1269,2458,2040,66,569,21,1236,2561,318,1044,775,469,1413,1352,211,2628,610,1231,549,2408,2326,1657,1512,328,469,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,101,1454,1290,318,1079,2048,472,610,2229,2408,1445,2714,324,2386,2222,684,688,443,2209,2510,318,2209,760,2171,957,1708,1454,581,328,21,1758,1512,332,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,1490,1116,318,2209,1839,1961,469,2209,2746,1953,2499,318,2209,2613,567,1548,2714,729,866,941,908,433,443,2209,271,2171,1910,2641,2385,2171,1873,992,926,1454,2714,2827,2714,1044,1723,318,2646,2171,1608,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,443,673,1231,1961,21,2209,361,1149,1454,374,1829,328,2687,2209,2840,2192,2714,541,1786,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,1757,179,2162,2407,2714,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,318,2188,1454,1458,512,469,1352,1454,353,974,1526,361,1839,2056,2335,2714,1436,39,2714,1016,318,1028,1454,2071,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,2386,143,1608,271,1231,1886,2714,1077,2448,2171,328,2714,1935,1437,1236,2400,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,15,2481,610,1236,1351,919,2714,2209,145,469,2209,564,2695,1454,668,1036,2040,469,1483,224,598,469,537,974,315,392,1236,1830,133,469,2438,974,572,1775,2161,1454,2800,1236,505,469,1775,1241,21,2209,2307,2319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,1209,107,318,1749,807,328,726,1548,2714,2408,1974,1512,1047,1417,469,2209,433,1611,2064,469,287,2473,775,469,1775,1454,218,347,1044,504,469,1836,18,1454,2701,2647,1454,1236,1469,469,2209,179,318,2746,581,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,2767,1014,2171,328,318,961,1608,994,2557,726,483,1437,2,2714,1171,2474,2171,2209,2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,372,1398,931,443,2209,2715,318,218,1080,2463,2209,1450,581,2524,318,1093,594,1712,2171,2209,2840,509,2209,2255,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,2209,1616,1195,443,2116,1708,2640,318,698,2714,1188,2474,469,693,1454,1188,2714,2,2474,469,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,2734,2188,1561,2595,1525,2508,318,840,824,1475,469,1352,242,610,561,567,1574,469,2715,1512,451,1603,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,2454,1373,610,218,1080,2056,1430,188,931,1345,2209,1627,469,1026,446,2496,1454,610,2785,567,1897,610,1047,1288,1590,318,2722,567,540,2714,813,443,2386,1269,2496,2714,1026,1338,469,2209,623,318,1269,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,975,617,2794,2714,1422,2701,1575,2647,920,1113,318,581,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,2356,1496,2714,2189,461,2171,1478,2472,1437,2209,1710,891,1683,1806,2632,2209,51,992,1454,271,2171,2472,726,1516,1437,957,318,2209,2554,1806,2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,2454,1430,2209,1487,610,1236,336,2463,2209,391,1681,318,2209,1138,1231,549,1886,2714,2408,2370,2171,1873,791,1454,1236,2470,318,2454,92,2209,1038,318,441,2531,1236,336,469,2209,2206,318,2209,1509,1663,318,2209,867,531,2748,2473,2443,1834,1454,2487,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,2211,2454,13,610,640,1236,1938,1680,2412,318,2748,2473,509,2209,1471,229,1231,755,2209,1500,318,1708,2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,730,746,2209,2214,2714,538,1933,2557,1310,219,1454,1394,1724,805,2632,2209,51,992,224,2209,2779,318,2029,1356,2714,1130,1836,974,1454,581,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,1079,2765,2481,2209,972,318,2209,1450,1116,318,2209,1627,469,1394,2640,443,2701,2647,1454,1342,443,581,1931,1231,688,2238,713,2209,101,2714,2635,2640,1012,1437,1172,2070,2323,801,1496,2714,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
